State,District,Year,Quarter,Amount,Insurance_Count
Arunachal Pradesh,Tirap,2023,1,42058.0,20
Arunachal Pradesh,Papum Pare,2023,1,609907.0,214
Arunachal Pradesh,Kurung Kumey,2023,1,11687.0,2
Arunachal Pradesh,Anjaw,2023,1,1257.0,1
Arunachal Pradesh,Siang,2023,1,22077.0,6
Arunachal Pradesh,Lower Siang,2023,1,24273.0,11
Arunachal Pradesh,Kra Daadi,2023,1,56.0,1
Arunachal Pradesh,Changlang,2023,1,150506.0,58
Arunachal Pradesh,Pakke Kessang,2023,1,323.0,1
Arunachal Pradesh,West Kameng,2023,1,148766.0,58
Arunachal Pradesh,Shi Yomi,2023,1,7170.0,2
Arunachal Pradesh,East Siang,2023,1,131785.0,45
Arunachal Pradesh,Upper Subansiri,2023,1,15828.0,9
Arunachal Pradesh,East Kameng,2023,1,38909.0,12
Arunachal Pradesh,Lohit,2023,1,48743.0,22
Arunachal Pradesh,Lepa Rada,2023,1,1470.0,2
Arunachal Pradesh,Tawang,2023,1,177062.0,43
Arunachal Pradesh,Namsai,2023,1,68709.0,14
Arunachal Pradesh,Lower Dibang Valley,2023,2,51944.0,29
Arunachal Pradesh,Lower Subansiri,2023,2,50690.0,17
Arunachal Pradesh,Longding,2023,2,11281.0,6
Arunachal Pradesh,West Siang,2023,2,85810.0,27
Arunachal Pradesh,Kamle,2023,2,1461.0,1
Arunachal Pradesh,Upper Siang,2023,2,43078.0,13
Arunachal Pradesh,Tirap,2023,2,70549.0,21
Arunachal Pradesh,Papum Pare,2023,2,767297.0,261
Arunachal Pradesh,Kurung Kumey,2023,2,36.0,1
Arunachal Pradesh,Anjaw,2023,2,7504.0,2
Arunachal Pradesh,Siang,2023,2,7411.0,4
Arunachal Pradesh,Lower Siang,2023,2,33183.0,6
Arunachal Pradesh,Changlang,2023,2,182270.0,48
Arunachal Pradesh,Pakke Kessang,2023,2,3561.0,1
Arunachal Pradesh,West Kameng,2023,2,278705.0,87
Arunachal Pradesh,Shi Yomi,2023,2,7321.0,1
Arunachal Pradesh,East Siang,2023,2,134410.0,49
Arunachal Pradesh,Upper Subansiri,2023,2,21737.0,9
Arunachal Pradesh,East Kameng,2023,2,32842.0,12
Arunachal Pradesh,Lohit,2023,2,65934.0,29
Arunachal Pradesh,Lepa Rada,2023,2,24722.0,7
Arunachal Pradesh,Tawang,2023,2,117759.0,31
Arunachal Pradesh,Namsai,2023,2,96483.0,34
Arunachal Pradesh,Lower Dibang Valley,2023,3,140365.0,39
Arunachal Pradesh,Lower Subansiri,2023,3,22876.0,13
Arunachal Pradesh,Longding,2023,3,21679.0,3
Arunachal Pradesh,West Siang,2023,3,92531.0,23
Arunachal Pradesh,Kamle,2023,3,3826.0,2
Arunachal Pradesh,Upper Siang,2023,3,21601.0,10
Arunachal Pradesh,Tirap,2023,3,135660.0,38
Arunachal Pradesh,Papum Pare,2023,3,696186.0,285
Arunachal Pradesh,Kurung Kumey,2023,3,11543.0,6
Arunachal Pradesh,Anjaw,2023,3,5822.0,1
Arunachal Pradesh,Lower Siang,2023,3,11486.0,6
Arunachal Pradesh,Kra Daadi,2023,3,36.0,1
Arunachal Pradesh,Changlang,2023,3,108703.0,44
Arunachal Pradesh,Pakke Kessang,2023,3,1638.0,2
Arunachal Pradesh,Dibang Valley,2023,3,1600.0,1
Arunachal Pradesh,West Kameng,2023,3,185636.0,65
Arunachal Pradesh,Shi Yomi,2023,3,3580.0,1
Arunachal Pradesh,East Siang,2023,3,113780.0,59
Arunachal Pradesh,Upper Subansiri,2023,3,23048.0,11
Arunachal Pradesh,East Kameng,2023,3,15582.0,6
Arunachal Pradesh,Lohit,2023,3,102043.0,29
Arunachal Pradesh,Tawang,2023,3,129855.0,39
Arunachal Pradesh,Namsai,2023,3,55710.0,34
Arunachal Pradesh,Lower Dibang Valley,2023,4,81825.0,35
Arunachal Pradesh,Lower Subansiri,2023,4,21089.0,13
Arunachal Pradesh,Longding,2023,4,19165.0,6
Arunachal Pradesh,West Siang,2023,4,119227.0,48
Arunachal Pradesh,Kamle,2023,4,11668.0,1
Arunachal Pradesh,Upper Siang,2023,4,22705.0,10
Arunachal Pradesh,Tirap,2023,4,74981.0,32
Arunachal Pradesh,Papum Pare,2023,4,852980.0,318
Arunachal Pradesh,Kurung Kumey,2023,4,1354.0,4
Arunachal Pradesh,Anjaw,2023,4,18810.0,3
Arunachal Pradesh,Siang,2023,4,4226.0,2
Arunachal Pradesh,Lower Siang,2023,4,42641.0,9
Arunachal Pradesh,Changlang,2023,4,94883.0,47
Arunachal Pradesh,Pakke Kessang,2023,4,1695.0,3
Arunachal Pradesh,Dibang Valley,2023,4,20681.0,2
Arunachal Pradesh,West Kameng,2023,4,190405.0,67
Arunachal Pradesh,Shi Yomi,2023,4,6149.0,2
Arunachal Pradesh,East Siang,2023,4,109484.0,42
Arunachal Pradesh,Upper Subansiri,2023,4,19213.0,14
Arunachal Pradesh,East Kameng,2023,4,17324.0,18
Arunachal Pradesh,Lohit,2023,4,77356.0,34
Arunachal Pradesh,Lepa Rada,2023,4,9401.0,5
Arunachal Pradesh,Tawang,2023,4,167579.0,45
Arunachal Pradesh,Namsai,2023,4,120567.0,49
Assam,Tinsukia,2020,2,8863.0,41
Assam,Lakhimpur,2020,2,7772.0,34
Assam,Kamrup,2020,2,7156.0,24
Assam,Kokrajhar,2020,2,2874.0,13
Assam,Karbi Anglong,2020,2,2671.0,12
Assam,Sivasagar,2020,2,3682.0,16
Assam,Dibrugarh,2020,2,8918.0,40
Assam,South Salmara Mancachar,2020,2,238.0,1
Assam,Nagaon,2020,2,11413.0,52
Assam,Dhubri,2020,2,4391.0,19
Assam,Golaghat,2020,2,5694.0,25
Assam,Udalguri,2020,2,3303.0,14
Assam,Majuli,2020,2,975.0,4
Assam,Sonitpur,2020,2,10879.0,46
Assam,Hojai,2020,2,2588.0,11
Assam,Marigaon,2020,2,2222.0,9
Assam,Chirang,2020,2,1273.0,5
Assam,Cachar,2020,2,6886.0,31
Assam,Nalbari,2020,2,3098.0,16
Assam,West Karbi Anglong,2020,2,462.0,2
Assam,Dhemaji,2020,2,3549.0,15
Assam,Karimganj,2020,2,6710.0,27
Assam,Bongaigaon,2020,2,6850.0,30
Assam,Dima Hasao,2020,2,1453.0,8
Assam,Baksa,2020,2,4391.0,20
Assam,Charaideo,2020,2,2481.0,11
Assam,Darrang,2020,2,750.0,3
Assam,Kamrup Metropolitan,2020,2,73071.0,388
Assam,Hailakandi,2020,2,1088.0,4
Assam,Barpeta,2020,2,5473.0,22
Assam,Goalpara,2020,2,2048.0,9
Assam,Biswanath,2020,2,1172.0,3
Assam,Jorhat,2020,2,5640.0,23
Assam,Tinsukia,2020,3,25873.0,82
Assam,Lakhimpur,2020,3,9115.0,41
Assam,Kamrup,2020,3,27927.0,100
Assam,Kokrajhar,2020,3,15632.0,39
Assam,Karbi Anglong,2020,3,11732.0,43
Assam,Sivasagar,2020,3,17709.0,56
Assam,Dibrugarh,2020,3,28716.0,95
Assam,South Salmara Mancachar,2020,3,1508.0,7
Assam,Nagaon,2020,3,29094.0,111
Assam,Dhubri,2020,3,7379.0,32
Assam,Golaghat,2020,3,13665.0,56
Assam,Udalguri,2020,3,6346.0,23
Assam,Majuli,2020,3,281.0,1
Assam,Sonitpur,2020,3,26070.0,88
Assam,Hojai,2020,3,7810.0,29
Assam,Marigaon,2020,3,8771.0,49
Assam,Chirang,2020,3,3667.0,20
Assam,Cachar,2020,3,28618.0,98
Assam,Nalbari,2020,3,11032.0,33
Assam,West Karbi Anglong,2020,3,1790.0,6
Assam,Dhemaji,2020,3,10985.0,38
Assam,Karimganj,2020,3,13114.0,46
Assam,Bongaigaon,2020,3,20029.0,72
Assam,Dima Hasao,2020,3,2605.0,8
Assam,Baksa,2020,3,6136.0,27
Assam,Charaideo,2020,3,4314.0,20
Assam,Darrang,2020,3,10388.0,43
Assam,Kamrup Metropolitan,2020,3,186125.0,698
Assam,Hailakandi,2020,3,6793.0,28
Assam,Barpeta,2020,3,22486.0,98
Assam,Goalpara,2020,3,10049.0,34
Assam,Biswanath,2020,3,4173.0,23
Assam,Jorhat,2020,3,19518.0,62
Assam,Tinsukia,2020,4,110036.0,121
Assam,Lakhimpur,2020,4,58751.0,67
Assam,Kamrup,2020,4,73472.0,110
Assam,Kokrajhar,2020,4,30297.0,54
Assam,Karbi Anglong,2020,4,13855.0,29
Assam,Sivasagar,2020,4,41901.0,48
Assam,Dibrugarh,2020,4,85549.0,97
Assam,South Salmara Mancachar,2020,4,6446.0,10
Assam,Nagaon,2020,4,104375.0,147
Assam,Dhubri,2020,4,32215.0,62
Assam,Golaghat,2020,4,56656.0,54
Assam,Udalguri,2020,4,20128.0,27
Assam,Majuli,2020,4,2174.0,7
Assam,Sonitpur,2020,4,76365.0,101
Assam,Hojai,2020,4,28113.0,50
Assam,Marigaon,2020,4,19642.0,34
Assam,Chirang,2020,4,8033.0,13
Assam,Cachar,2020,4,63874.0,91
Assam,Nalbari,2020,4,25777.0,49
Assam,West Karbi Anglong,2020,4,9967.0,13
Assam,Dhemaji,2020,4,26663.0,48
Assam,Karimganj,2020,4,24940.0,45
Assam,Bongaigaon,2020,4,45817.0,69
Assam,Dima Hasao,2020,4,4452.0,5
Assam,Baksa,2020,4,29371.0,46
Assam,Charaideo,2020,4,18610.0,21
Assam,Darrang,2020,4,39620.0,57
Assam,Kamrup Metropolitan,2020,4,534531.0,626
Assam,Hailakandi,2020,4,14368.0,22
Assam,Barpeta,2020,4,89658.0,121
Assam,Goalpara,2020,4,28453.0,50
Assam,Biswanath,2020,4,21580.0,37
Assam,Jorhat,2020,4,61112.0,82
Assam,Tinsukia,2021,1,99440.0,108
Assam,Lakhimpur,2021,1,56410.0,61
Assam,Kamrup,2021,1,97851.0,137
Assam,Kokrajhar,2021,1,60512.0,83
Assam,Karbi Anglong,2021,1,22446.0,39
Assam,Sivasagar,2021,1,34100.0,47
Assam,Dibrugarh,2021,1,81680.0,91
Assam,South Salmara Mancachar,2021,1,8769.0,16
Assam,Nagaon,2021,1,91536.0,151
Assam,Dhubri,2021,1,58877.0,76
Assam,Golaghat,2021,1,49067.0,75
Assam,Udalguri,2021,1,36482.0,52
Assam,Majuli,2021,1,5398.0,8
Assam,Sonitpur,2021,1,151386.0,162
Assam,Hojai,2021,1,50103.0,57
Assam,Marigaon,2021,1,43375.0,78
Assam,Chirang,2021,1,18398.0,20
Assam,Cachar,2021,1,111672.0,138
Assam,Nalbari,2021,1,63771.0,77
Assam,West Karbi Anglong,2021,1,14529.0,14
Assam,Dhemaji,2021,1,48008.0,84
Assam,Karimganj,2021,1,75039.0,64
Assam,Bongaigaon,2021,1,38810.0,56
Assam,Dima Hasao,2021,1,12733.0,20
Assam,Baksa,2021,1,26406.0,61
Assam,Charaideo,2021,1,31975.0,36
Assam,Darrang,2021,1,42029.0,56
Assam,Kamrup Metropolitan,2021,1,638404.0,909
Assam,Hailakandi,2021,1,56147.0,43
Assam,Barpeta,2021,1,94523.0,138
Assam,Goalpara,2021,1,29286.0,74
Assam,Biswanath,2021,1,17216.0,46
Assam,Jorhat,2021,1,68041.0,90
Assam,Tinsukia,2021,2,137739.0,123
Assam,Lakhimpur,2021,2,79568.0,81
Assam,Kamrup,2021,2,151795.0,131
Assam,Kokrajhar,2021,2,80473.0,60
Assam,Karbi Anglong,2021,2,73096.0,56
Assam,Sivasagar,2021,2,92699.0,58
Assam,Dibrugarh,2021,2,138262.0,138
Assam,South Salmara Mancachar,2021,2,12826.0,19
Assam,Nagaon,2021,2,99192.0,139
Assam,Dhubri,2021,2,89465.0,92
Assam,Golaghat,2021,2,64125.0,82
Assam,Udalguri,2021,2,40310.0,61
Assam,Majuli,2021,2,17050.0,8
Assam,Sonitpur,2021,2,149754.0,166
Assam,Hojai,2021,2,92629.0,64
Assam,Marigaon,2021,2,66635.0,80
Assam,Chirang,2021,2,24284.0,22
Assam,Cachar,2021,2,110721.0,125
Assam,Nalbari,2021,2,64676.0,82
Assam,West Karbi Anglong,2021,2,2365.0,7
Assam,Dhemaji,2021,2,42833.0,65
Assam,Karimganj,2021,2,53606.0,64
Assam,Bongaigaon,2021,2,44942.0,77
Assam,Dima Hasao,2021,2,12950.0,9
Assam,Baksa,2021,2,62463.0,73
Assam,Charaideo,2021,2,25866.0,26
Assam,Darrang,2021,2,52259.0,74
Assam,Kamrup Metropolitan,2021,2,790743.0,910
Assam,Hailakandi,2021,2,30411.0,37
Assam,Barpeta,2021,2,166761.0,150
Assam,Goalpara,2021,2,54203.0,69
Assam,Biswanath,2021,2,17158.0,32
Assam,Jorhat,2021,2,66263.0,85
Assam,Tinsukia,2021,3,219360.0,193
Assam,Lakhimpur,2021,3,118491.0,78
Assam,Kamrup,2021,3,191043.0,187
Assam,Kokrajhar,2021,3,134902.0,72
Assam,Karbi Anglong,2021,3,105671.0,66
Assam,Sivasagar,2021,3,156429.0,106
Assam,Dibrugarh,2021,3,369625.0,244
Assam,South Salmara Mancachar,2021,3,18695.0,21
Assam,Nagaon,2021,3,414468.0,256
Assam,Dhubri,2021,3,152257.0,109
Assam,Golaghat,2021,3,129787.0,105
Assam,Udalguri,2021,3,61975.0,57
Assam,Majuli,2021,3,4365.0,5
Assam,Sonitpur,2021,3,379958.0,254
Assam,Hojai,2021,3,89128.0,71
Assam,Marigaon,2021,3,127294.0,86
Assam,Chirang,2021,3,41595.0,47
Assam,Cachar,2021,3,190170.0,139
Assam,Nalbari,2021,3,103013.0,82
Assam,West Karbi Anglong,2021,3,6952.0,11
Assam,Dhemaji,2021,3,131804.0,66
Assam,Karimganj,2021,3,146731.0,106
Assam,Bongaigaon,2021,3,130453.0,112
Assam,Dima Hasao,2021,3,17333.0,12
Assam,Baksa,2021,3,133440.0,120
Assam,Charaideo,2021,3,116767.0,70
Assam,Darrang,2021,3,127300.0,110
Assam,Kamrup Metropolitan,2021,3,1219595.0,1130
Assam,Hailakandi,2021,3,60686.0,55
Assam,Barpeta,2021,3,472172.0,246
Assam,Goalpara,2021,3,140655.0,78
Assam,Biswanath,2021,3,110801.0,80
Assam,Jorhat,2021,3,187950.0,121
Assam,Tinsukia,2021,4,622789.0,376
Assam,Lakhimpur,2021,4,371675.0,210
Assam,Kamrup,2021,4,561224.0,360
Assam,Kokrajhar,2021,4,213000.0,107
Assam,Karbi Anglong,2021,4,416010.0,232
Assam,Sivasagar,2021,4,327216.0,163
Assam,Dibrugarh,2021,4,720457.0,422
Assam,South Salmara Mancachar,2021,4,64000.0,32
Assam,Nagaon,2021,4,872663.0,450
Assam,Dhubri,2021,4,370821.0,255
Assam,Golaghat,2021,4,336881.0,174
Assam,Udalguri,2021,4,227377.0,146
Assam,Majuli,2021,4,96903.0,49
Assam,Sonitpur,2021,4,668817.0,415
Assam,Hojai,2021,4,240963.0,132
Assam,Marigaon,2021,4,212999.0,154
Assam,Chirang,2021,4,116323.0,63
Assam,Cachar,2021,4,545014.0,322
Assam,Nalbari,2021,4,263611.0,162
Assam,West Karbi Anglong,2021,4,19760.0,11
Assam,Dhemaji,2021,4,152746.0,76
Assam,Karimganj,2021,4,341261.0,164
Assam,Bongaigaon,2021,4,314157.0,191
Assam,Dima Hasao,2021,4,84904.0,42
Assam,Baksa,2021,4,312400.0,163
Assam,Charaideo,2021,4,257951.0,135
Assam,Darrang,2021,4,275280.0,204
Assam,Kamrup Metropolitan,2021,4,2848340.0,2250
Assam,Hailakandi,2021,4,215862.0,133
Assam,Barpeta,2021,4,805931.0,470
Assam,Goalpara,2021,4,286804.0,138
Assam,Biswanath,2021,4,254489.0,164
Assam,Jorhat,2021,4,543440.0,257
Assam,Tinsukia,2022,1,1177509.0,643
Assam,Lakhimpur,2022,1,902458.0,458
Assam,Kamrup,2022,1,905037.0,530
Assam,Kokrajhar,2022,1,425255.0,300
Assam,Karbi Anglong,2022,1,474786.0,289
Assam,Sivasagar,2022,1,850834.0,405
Assam,Dibrugarh,2022,1,1470129.0,873
Assam,South Salmara Mancachar,2022,1,80871.0,50
Assam,Nagaon,2022,1,1525020.0,841
Assam,Dhubri,2022,1,586525.0,361
Assam,Golaghat,2022,1,1131690.0,651
Assam,Udalguri,2022,1,381777.0,215
Assam,Majuli,2022,1,144864.0,64
Assam,Sonitpur,2022,1,1366384.0,735
Assam,Hojai,2022,1,515727.0,280
Assam,Marigaon,2022,1,570219.0,322
Assam,Chirang,2022,1,246552.0,145
Assam,Cachar,2022,1,1093901.0,594
Assam,Nalbari,2022,1,396188.0,246
Assam,West Karbi Anglong,2022,1,68127.0,31
Assam,Dhemaji,2022,1,539714.0,261
Assam,Karimganj,2022,1,858733.0,427
Assam,Bongaigaon,2022,1,590285.0,354
Assam,Dima Hasao,2022,1,356716.0,205
Assam,Baksa,2022,1,588323.0,301
Assam,Charaideo,2022,1,461537.0,232
Assam,Darrang,2022,1,470812.0,322
Assam,Kamrup Metropolitan,2022,1,5037571.0,3580
Assam,Hailakandi,2022,1,455659.0,221
Assam,Barpeta,2022,1,1153589.0,746
Assam,Goalpara,2022,1,491829.0,295
Assam,Biswanath,2022,1,679902.0,388
Assam,Jorhat,2022,1,1449243.0,865
Assam,Tinsukia,2022,2,774583.0,389
Assam,Lakhimpur,2022,2,557463.0,240
Assam,Kamrup,2022,2,635248.0,406
Assam,Kokrajhar,2022,2,254646.0,242
Assam,Karbi Anglong,2022,2,278384.0,163
Assam,Sivasagar,2022,2,392296.0,180
Assam,Dibrugarh,2022,2,1057176.0,587
Assam,South Salmara Mancachar,2022,2,30625.0,32
Assam,Nagaon,2022,2,680355.0,385
Assam,Dhubri,2022,2,401885.0,229
Assam,Golaghat,2022,2,331304.0,176
Assam,Udalguri,2022,2,228273.0,151
Assam,Majuli,2022,2,36151.0,19
Assam,Sonitpur,2022,2,928881.0,552
Assam,Hojai,2022,2,221125.0,145
Assam,Marigaon,2022,2,216403.0,156
Assam,Chirang,2022,2,130964.0,84
Assam,Cachar,2022,2,610793.0,349
Assam,Nalbari,2022,2,327166.0,198
Assam,West Karbi Anglong,2022,2,51698.0,19
Assam,Dhemaji,2022,2,317121.0,134
Assam,Karimganj,2022,2,438579.0,224
Assam,Bongaigaon,2022,2,309653.0,202
Assam,Dima Hasao,2022,2,120589.0,56
Assam,Baksa,2022,2,215593.0,126
Assam,Charaideo,2022,2,223776.0,119
Assam,Darrang,2022,2,381726.0,190
Assam,Kamrup Metropolitan,2022,2,3272854.0,2330
Assam,Hailakandi,2022,2,188345.0,86
Assam,Barpeta,2022,2,598109.0,406
Assam,Goalpara,2022,2,264297.0,161
Assam,Biswanath,2022,2,306034.0,145
Assam,Jorhat,2022,2,575716.0,347
Assam,Tinsukia,2022,3,936833.0,566
Assam,Lakhimpur,2022,3,651114.0,314
Assam,Kamrup,2022,3,983523.0,612
Assam,Kokrajhar,2022,3,465605.0,298
Assam,Karbi Anglong,2022,3,325996.0,178
Assam,Sivasagar,2022,3,550921.0,306
Assam,Dibrugarh,2022,3,1381966.0,848
Assam,South Salmara Mancachar,2022,3,92147.0,71
Assam,Nagaon,2022,3,1113514.0,673
Assam,Dhubri,2022,3,547817.0,355
Assam,Golaghat,2022,3,604394.0,270
Assam,Udalguri,2022,3,252193.0,198
Assam,Majuli,2022,3,48219.0,26
Assam,Sonitpur,2022,3,1425722.0,865
Assam,Hojai,2022,3,468766.0,284
Assam,Marigaon,2022,3,409442.0,231
Assam,Chirang,2022,3,249651.0,131
Assam,Cachar,2022,3,803800.0,527
Assam,Nalbari,2022,3,450759.0,303
Assam,West Karbi Anglong,2022,3,34554.0,28
Assam,Dhemaji,2022,3,354898.0,173
Assam,Karimganj,2022,3,689445.0,444
Assam,Bongaigaon,2022,3,484740.0,279
Assam,Dima Hasao,2022,3,98898.0,52
Assam,Baksa,2022,3,436127.0,265
Assam,Charaideo,2022,3,338921.0,177
Assam,Darrang,2022,3,489805.0,320
Assam,Kamrup Metropolitan,2022,3,4613053.0,3502
Assam,Hailakandi,2022,3,379580.0,186
Assam,Barpeta,2022,3,1128686.0,708
Assam,Goalpara,2022,3,475268.0,251
Assam,Biswanath,2022,3,454178.0,236
Assam,Jorhat,2022,3,803029.0,472
Assam,Tinsukia,2022,4,1190417.0,650
Assam,Lakhimpur,2022,4,987421.0,481
Assam,Kamrup,2022,4,1321583.0,864
Assam,Kokrajhar,2022,4,399610.0,248
Assam,Karbi Anglong,2022,4,460647.0,223
Assam,Sivasagar,2022,4,682334.0,325
Assam,Dibrugarh,2022,4,1961516.0,1094
Assam,South Salmara Mancachar,2022,4,79674.0,47
Assam,Nagaon,2022,4,1242807.0,731
Assam,Dhubri,2022,4,685471.0,440
Assam,Golaghat,2022,4,699346.0,364
Assam,Udalguri,2022,4,484680.0,294
Assam,Majuli,2022,4,102990.0,51
Assam,Sonitpur,2022,4,1672604.0,1095
Assam,Hojai,2022,4,429044.0,288
Assam,Marigaon,2022,4,439105.0,285
Assam,Chirang,2022,4,255188.0,153
Assam,Cachar,2022,4,1215813.0,705
Assam,Nalbari,2022,4,558094.0,357
Assam,West Karbi Anglong,2022,4,52843.0,36
Assam,Dhemaji,2022,4,412365.0,205
Assam,Karimganj,2022,4,751744.0,426
Assam,Bongaigaon,2022,4,587173.0,371
Assam,Dima Hasao,2022,4,226834.0,87
Assam,Baksa,2022,4,613815.0,336
Assam,Charaideo,2022,4,407568.0,208
Assam,Darrang,2022,4,546464.0,404
Assam,Kamrup Metropolitan,2022,4,7067068.0,5835
Assam,Hailakandi,2022,4,397354.0,209
Assam,Barpeta,2022,4,1263373.0,845
Assam,Goalpara,2022,4,500489.0,308
Assam,Biswanath,2022,4,529513.0,255
Assam,Jorhat,2022,4,1014221.0,606
Assam,Tinsukia,2023,1,1490071.0,813
Assam,Lakhimpur,2023,1,1386745.0,688
Assam,Kamrup,2023,1,1577259.0,923
Assam,Kokrajhar,2023,1,573910.0,379
Assam,Karbi Anglong,2023,1,641183.0,315
Assam,Sivasagar,2023,1,1054078.0,507
Assam,Dibrugarh,2023,1,2224803.0,1255
Assam,South Salmara Mancachar,2023,1,93044.0,70
Assam,Nagaon,2023,1,1827073.0,978
Assam,Dhubri,2023,1,899007.0,589
Assam,Golaghat,2023,1,909167.0,465
Assam,Udalguri,2023,1,502145.0,316
Assam,Majuli,2023,1,187786.0,91
Assam,Sonitpur,2023,1,1974045.0,1065
Assam,Hojai,2023,1,656215.0,391
Assam,Marigaon,2023,1,558566.0,358
Assam,Chirang,2023,1,222700.0,151
Assam,Cachar,2023,1,1506973.0,807
Assam,Nalbari,2023,1,672811.0,428
Assam,West Karbi Anglong,2023,1,47099.0,32
Assam,Dhemaji,2023,1,684645.0,286
Assam,Karimganj,2023,1,1055943.0,572
Assam,Bongaigaon,2023,1,744138.0,503
Assam,Dima Hasao,2023,1,282969.0,122
Assam,Baksa,2023,1,660328.0,393
Assam,Charaideo,2023,1,534473.0,234
Assam,Darrang,2023,1,919655.0,622
Assam,Kamrup Metropolitan,2023,1,7671824.0,5668
Assam,Hailakandi,2023,1,751869.0,377
Assam,Barpeta,2023,1,1554633.0,948
Assam,Goalpara,2023,1,842701.0,473
Assam,Biswanath,2023,1,681360.0,394
Assam,Jorhat,2023,1,1574670.0,887
Assam,Tinsukia,2023,2,1239379.0,641
Assam,Lakhimpur,2023,2,1175317.0,574
Assam,Kamrup,2023,2,1153785.0,690
Assam,Kokrajhar,2023,2,540089.0,347
Assam,Karbi Anglong,2023,2,562848.0,263
Assam,Sivasagar,2023,2,778958.0,314
Assam,Dibrugarh,2023,2,2142408.0,1121
Assam,South Salmara Mancachar,2023,2,124110.0,60
Assam,Nagaon,2023,2,1428414.0,767
Assam,Dhubri,2023,2,695516.0,444
Assam,Golaghat,2023,2,645960.0,348
Assam,Udalguri,2023,2,345702.0,210
Assam,Majuli,2023,2,95440.0,48
Assam,Sonitpur,2023,2,1605940.0,893
Assam,Hojai,2023,2,453583.0,315
Assam,Marigaon,2023,2,506729.0,289
Assam,Chirang,2023,2,220792.0,119
Assam,Cachar,2023,2,1133925.0,656
Assam,Nalbari,2023,2,496603.0,320
Assam,West Karbi Anglong,2023,2,34551.0,22
Assam,Dhemaji,2023,2,498162.0,187
Assam,Karimganj,2023,2,702841.0,391
Assam,Bongaigaon,2023,2,574269.0,373
Assam,Dima Hasao,2023,2,178927.0,70
Assam,Baksa,2023,2,498792.0,305
Assam,Charaideo,2023,2,415164.0,208
Assam,Darrang,2023,2,642091.0,420
Assam,Kamrup Metropolitan,2023,2,5898627.0,4012
Assam,Hailakandi,2023,2,317973.0,180
Assam,Barpeta,2023,2,1025061.0,683
Assam,Goalpara,2023,2,597367.0,334
Assam,Biswanath,2023,2,527136.0,290
Assam,Jorhat,2023,2,1111680.0,581
Assam,Tinsukia,2023,3,1795306.0,1072
Assam,Lakhimpur,2023,3,1288953.0,710
Assam,Kamrup,2023,3,1535288.0,927
Assam,Kokrajhar,2023,3,711469.0,438
Assam,Karbi Anglong,2023,3,614944.0,347
Assam,Sivasagar,2023,3,899470.0,391
Assam,Dibrugarh,2023,3,2574384.0,1582
Assam,South Salmara Mancachar,2023,3,143106.0,94
Assam,Nagaon,2023,3,1931012.0,1173
Assam,Dhubri,2023,3,1028552.0,699
Assam,Golaghat,2023,3,902576.0,503
Assam,Udalguri,2023,3,546032.0,374
Assam,Majuli,2023,3,134306.0,95
Assam,Sonitpur,2023,3,1850471.0,1077
Assam,Hojai,2023,3,678086.0,480
Assam,Marigaon,2023,3,589743.0,356
Assam,Chirang,2023,3,392823.0,227
Assam,Cachar,2023,3,1278019.0,842
Assam,Nalbari,2023,3,739845.0,450
Assam,West Karbi Anglong,2023,3,97383.0,39
Assam,Dhemaji,2023,3,616423.0,302
Assam,Karimganj,2023,3,880416.0,577
Assam,Bongaigaon,2023,3,689143.0,479
Assam,Dima Hasao,2023,3,274910.0,127
Assam,Baksa,2023,3,784131.0,523
Assam,Charaideo,2023,3,455900.0,266
Assam,Darrang,2023,3,787846.0,570
Assam,Kamrup Metropolitan,2023,3,6709390.0,4860
Assam,Hailakandi,2023,3,371613.0,209
Assam,Barpeta,2023,3,1769686.0,1229
Assam,Goalpara,2023,3,752034.0,506
Assam,Biswanath,2023,3,604148.0,379
Assam,Jorhat,2023,3,1190750.0,690
Assam,Tinsukia,2023,4,1734025.0,899
Assam,Lakhimpur,2023,4,1154255.0,580
Assam,Kamrup,2023,4,1685946.0,1106
Assam,Kokrajhar,2023,4,881781.0,557
Assam,Karbi Anglong,2023,4,663712.0,388
Assam,Sivasagar,2023,4,853385.0,386
Assam,Dibrugarh,2023,4,2554356.0,1311
Assam,South Salmara Mancachar,2023,4,128706.0,96
Assam,Nagaon,2023,4,1810718.0,1095
Assam,Dhubri,2023,4,1083292.0,755
Assam,Golaghat,2023,4,875674.0,411
Assam,Udalguri,2023,4,754070.0,428
Assam,Majuli,2023,4,184560.0,105
Assam,Sonitpur,2023,4,2337321.0,1353
Assam,Hojai,2023,4,702120.0,393
Assam,Marigaon,2023,4,577757.0,381
Assam,Chirang,2023,4,383486.0,244
Assam,Cachar,2023,4,1308876.0,737
Assam,Nalbari,2023,4,675675.0,434
Assam,West Karbi Anglong,2023,4,140753.0,57
Assam,Dhemaji,2023,4,518064.0,235
Assam,Karimganj,2023,4,883271.0,529
Assam,Bongaigaon,2023,4,968920.0,568
Assam,Dima Hasao,2023,4,198611.0,84
Assam,Baksa,2023,4,716744.0,444
Assam,Charaideo,2023,4,476074.0,262
Assam,Darrang,2023,4,872840.0,604
Assam,Kamrup Metropolitan,2023,4,7719481.0,5317
Assam,Hailakandi,2023,4,569175.0,290
Assam,Barpeta,2023,4,1993408.0,1163
Assam,Goalpara,2023,4,972465.0,578
Assam,Biswanath,2023,4,801437.0,415
